id,veiculo_id,veiculo_nome,tipo,data_hora,hodometro_km,categoria,subcategoria,valor,quantidade_litros,preco_unitario,distancia_km,consumo_km_l,tanque_completo,local,motorista,motivo,forma_pagamento,observacao,status_qualidade,flags_qualidade,origem,linha_origem,veiculo,distancia_abastecimento_km
62e0c3b6226ca9f8c4f6,v2,Hyundai Sonata,ABASTECIMENTO,2022-09-04T06:07:14,182405,COMBUSTIVEL,Gasolina,192.226,42.812,4.49,290,6.7738017378305155,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,66,Hyundai Sonata,290
108082424e5d3d5fc5c0,v2,Hyundai Sonata,ABASTECIMENTO,2022-09-10T22:23:54,182800,COMBUSTIVEL,Gasolina,188.239,42.301,4.45,395,9.337840712985509,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,65,Hyundai Sonata,395
0db4ca0db15c30e05ce6,v2,Hyundai Sonata,SERVICO,2022-09-17T12:38:07,183000,MANUTENCAO,Pastilha de Freio,650,,,200,,N.I.,Fortuna Oficina,MARCELO BR,,,250 pastilha dianteira 220 traseira 70 Guido Fut 336 mão de obra,VALIDO,,DRIVVO,289,Hyundai Sonata,
4e7483a33760d24e883b,v2,Hyundai Sonata,SERVICO,2022-09-17T12:38:07,183000,MANUTENCAO,Fluido de Freio,206,,,0,,N.I.,Fortuna Oficina,MARCELO BR,,,250 pastilha dianteira 220 traseira 70 Guido Fut 336 mão de obra,VALIDO,,DRIVVO,288,Hyundai Sonata,
566299e188c334a5cd3a,v2,Hyundai Sonata,ABASTECIMENTO,2022-09-19T12:58:11,183180,COMBUSTIVEL,Gasolina,230,49.462,4.65,180,7.682665480570943,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,64,Hyundai Sonata,380
86696424543e28af8e96,v2,Hyundai Sonata,ABASTECIMENTO,2022-09-27T18:16:51,183490,COMBUSTIVEL,Gasolina,193.762,39.951,4.85,310,7.759505394107782,SIM,Buzina,MARCELO BR,,,,VALIDO,,DRIVVO,63,Hyundai Sonata,310
36db0696f7afbcfccdf6,v2,Hyundai Sonata,ABASTECIMENTO,2022-10-03T20:23:10,183809,COMBUSTIVEL,Gasolina,124.26,27.072,4.59,319,11.78339243498818,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,62,Hyundai Sonata,319
d2a3311098631ee6cabc,v2,Hyundai Sonata,ABASTECIMENTO,2022-10-07T21:02:42,184025,COMBUSTIVEL,Gasolina,169.78,37.396,4.54,216,5.776018825542839,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,61,Hyundai Sonata,216
ac6920c161b4f0d5e5ec,v2,Hyundai Sonata,ABASTECIMENTO,2022-10-15T14:35:52,184427,COMBUSTIVEL,Gasolina,250.01,54.468,4.59,402,7.38048028200044,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,60,Hyundai Sonata,402
1a04f8b2371f5a413ee5,v2,Hyundai Sonata,ABASTECIMENTO,2022-10-22T21:02:25,184847,COMBUSTIVEL,Gasolina,210.49,44.881,4.69,420,9.358080256678774,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,59,Hyundai Sonata,420
43787b62d979c7ca444b,v2,Hyundai Sonata,SERVICO,2022-10-22T21:06:59,185000,MANUTENCAO,Troca de Óleo,261.4,,,153,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,287,Hyundai Sonata,
b5d169fcb967f57f3e60,v2,Hyundai Sonata,SERVICO,2022-10-22T21:06:59,185000,MANUTENCAO,Filtro de Óleo,30,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,286,Hyundai Sonata,
cb07d314a0b458821f35,v2,Hyundai Sonata,SERVICO,2022-10-22T21:06:59,185000,MANUTENCAO,Filtro de Ar da Cabine,60,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,285,Hyundai Sonata,
f590e84f251dd45d9e9e,v2,Hyundai Sonata,SERVICO,2022-10-22T21:06:59,185000,MANUTENCAO,Filtro de Ar,40,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,284,Hyundai Sonata,
1690c0ae6bcc3eb528c3,v2,Hyundai Sonata,ABASTECIMENTO,2022-10-29T15:49:06,185197,COMBUSTIVEL,Gasolina,183.65,40.011,4.59,197,8.747594411536827,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,58,Hyundai Sonata,350
25fd2581a995467bcb40,v2,Hyundai Sonata,SERVICO,2022-10-29T16:02:24,185200,MANUTENCAO,Mão de obra,120,,,3,,N.I.,,MARCELO BR,,,Amortecedores e kits batentes traseiro. Maurício,VALIDO,,DRIVVO,281,Hyundai Sonata,
f9067234bb47491afcb6,v2,Hyundai Sonata,SERVICO,2022-10-29T16:02:24,185200,MANUTENCAO,Suspensão/Amortecedores,560,,,0,,N.I.,,MARCELO BR,,,Amortecedores e kits batentes traseiro. Maurício,VALIDO,,DRIVVO,282,Hyundai Sonata,
feb8b73a946d91b93339,v2,Hyundai Sonata,SERVICO,2022-10-29T16:02:24,185200,MANUTENCAO,Suspensão/Amortecedores,397,,,0,,N.I.,,MARCELO BR,,,Amortecedores e kits batentes traseiro. Maurício,VALIDO,,DRIVVO,283,Hyundai Sonata,
9db23541f94f83bd7ecf,v2,Hyundai Sonata,SERVICO,2022-10-29T16:05:08,185200,MANUTENCAO,Sistema de Exaustão,0,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,280,Hyundai Sonata,
ed3151f4fc124a80f494,v2,Hyundai Sonata,SERVICO,2022-10-29T16:05:08,185200,MANUTENCAO,Pneus - Alinhamento/Balanceamento,200,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,279,Hyundai Sonata,
12a069a9fe4da7f6cc7d,v2,Hyundai Sonata,SERVICO,2022-11-05T11:59:08,185200,MANUTENCAO,Limpadores de Para-brisa,55,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,278,Hyundai Sonata,
b4358d9458b42bf56a93,v2,Hyundai Sonata,SERVICO,2022-11-05T12:00:10,185500,MANUTENCAO,Farol,120,,,300,,N.I.,,MARCELO BR,,,Lâmpadas farolete e placa,VALIDO,,DRIVVO,277,Hyundai Sonata,
9d7de0ec2b3cb07c6d39,v2,Hyundai Sonata,ABASTECIMENTO,2022-11-05T12:01:56,185594,COMBUSTIVEL,Gasolina,215.2,45.021,4.78,94,8.818107105572954,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,57,Hyundai Sonata,397
f2d2859a1617f5992808,v2,Hyundai Sonata,ABASTECIMENTO,2022-11-12T15:21:15,186097,COMBUSTIVEL,Gasolina,265.36,55.399,4.79,503,9.079586274120471,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,56,Hyundai Sonata,503
81abe47bb1bbfd37e1af,v2,Hyundai Sonata,ABASTECIMENTO,2022-11-19T10:19:13,186499,COMBUSTIVEL,Gasolina,200.06,41.766,4.79,402,9.625053871570177,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,55,Hyundai Sonata,402
d92fa815d06a5139b1e1,v2,Hyundai Sonata,ABASTECIMENTO,2022-11-26T12:01:27,186765,COMBUSTIVEL,Gasolina,158.899,32.495,4.89,266,8.185874749961533,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,54,Hyundai Sonata,266
2409e4cb55fec1e0207d,v2,Hyundai Sonata,ABASTECIMENTO,2022-12-03T10:43:33,187031,COMBUSTIVEL,Gasolina,135.12,27.632,4.89,266,9.626519976838448,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,53,Hyundai Sonata,266
e45e90d033d3df130a18,v2,Hyundai Sonata,ABASTECIMENTO,2022-12-10T21:48:33,187331,COMBUSTIVEL,Gasolina,170,35.565,4.78,300,8.435259384226066,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,52,Hyundai Sonata,300
51c02b17749f5184bc1d,v2,Hyundai Sonata,DESPESA,2022-12-10T21:49:21,187331,ADMINISTRATIVA,Seguro,3323.9,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,227,Hyundai Sonata,
e6fb8240eee3b5689462,v2,Hyundai Sonata,DESPESA,2022-12-10T21:49:21,187331,ADMINISTRATIVA,Impostos (IPVA/DPVAT),2129.99,,,0,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,226,Hyundai Sonata,
4511f960201562f9c7f8,v2,Hyundai Sonata,ABASTECIMENTO,2022-12-17T17:28:49,187590,COMBUSTIVEL,Gasolina,162.05,33.831,4.79,259,7.65570039313056,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,51,Hyundai Sonata,259
37bd53b73e326894229c,v2,Hyundai Sonata,ABASTECIMENTO,2022-12-25T22:13:59,187876,COMBUSTIVEL,Gasolina,157.01,33.549,4.68,286,8.524844257652985,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,50,Hyundai Sonata,286
dc09a83386a38bf1f68b,v2,Hyundai Sonata,SERVICO,2023-01-09T21:09:57,188000,MANUTENCAO,Teto Solar,1200,,,124,,N.I.,,MARCELO BR,,,Marquim teto solar,VALIDO,,DRIVVO,276,Hyundai Sonata,
bde31b56a5740494e4d7,v2,Hyundai Sonata,SERVICO,2023-01-11T07:34:56,188000,MANUTENCAO,Fluido da Transmissão,1040,,,0,,N.I.,,MARCELO BR,,,Petrocar,VALIDO,,DRIVVO,275,Hyundai Sonata,
6571b0772447065fbc06,v2,Hyundai Sonata,SERVICO,2023-01-11T14:00:42,188000,MANUTENCAO,Bancos,70,,,0,,N.I.,,MARCELO BR,,,350 volante e 70 banco,VALIDO,,DRIVVO,273,Hyundai Sonata,
d2938146998dc7b985ca,v2,Hyundai Sonata,SERVICO,2023-01-11T14:00:42,188000,MANUTENCAO,Bancos,350,,,0,,N.I.,,MARCELO BR,,,350 volante e 70 banco,VALIDO,,DRIVVO,274,Hyundai Sonata,
55b45e50ca10579940be,v2,Hyundai Sonata,SERVICO,2023-01-18T18:46:21,188247,MANUTENCAO,Chave,500,,,247,,N.I.,,MARCELO BR,,,Botão ignição usado. Yeshua Premium,VALIDO,,DRIVVO,272,Hyundai Sonata,
4ea4877b0e00af01e9ae,v2,Hyundai Sonata,SERVICO,2023-01-18T18:54:09,188250,MANUTENCAO,Aditivo Combustível,48,,,3,,N.I.,,MARCELO BR,,,,VALIDO,,DRIVVO,271,Hyundai Sonata,
66a1b491e039dfaae7c0,v2,Hyundai Sonata,ABASTECIMENTO,2023-01-18T18:55:20,188250,COMBUSTIVEL,Gasolina,236.25,51.696,4.57,0,7.234602290312597,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,49,Hyundai Sonata,374
fd3183c993e70ef5a90f,v2,Hyundai Sonata,SERVICO,2023-01-19T19:25:48,188250,MANUTENCAO,Som,350,,,0,,N.I.,,MARCELO BR,,,Compra modulo som vira latas,VALIDO,,DRIVVO,270,Hyundai Sonata,
b7e93966a9c30642b896,v2,Hyundai Sonata,SERVICO,2023-01-19T19:27:07,188250,MANUTENCAO,Som,250,,,0,,N.I.,,MARCELO BR,,,Instalar modulo som Neto som -prox. Santa casa. 190 +60 gratificação,VALIDO,,DRIVVO,269,Hyundai Sonata,
10572894047d9d80075f,v2,Hyundai Sonata,ABASTECIMENTO,2023-01-26T18:21:27,188363,COMBUSTIVEL,Gasolina,137.2,30.022,4.57,113,3.7639064685897012,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,48,Hyundai Sonata,113
783f05732b347626d539,v2,Hyundai Sonata,ABASTECIMENTO,2023-02-04T17:34:09,188653,COMBUSTIVEL,Gasolina,172.04,36.839,4.67,290,7.872092076332148,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,47,Hyundai Sonata,290
fbfd8d56cce8abbc417e,v2,Hyundai Sonata,ABASTECIMENTO,2023-02-11T16:39:08,188936,COMBUSTIVEL,Gasolina,171.541,36.733,4.67,283,7.7042441401464625,SIM,Posto 1,MARCELO BR,,,,VALIDO,,DRIVVO,46,Hyundai Sonata,283
